,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
594,6,0,0,Eb6,Db6,Db6,0
595,6,0,0,Ab6,Ab6,B-7,0
596,6,0,0,Eb6,Eb6,Db6,0
597,6,0,0,Ab6,Ab6,C6,0
598,6,0,0,Eb6,Eb6,Db6,0
599,6,0,0,Ab6,Ab6,C6,0
600,6,0,0,Eb6,Eb6,Db6,0
601,6,0,0,Ab6,Ab6,B-7,0
602,6,0,0,Eb6,Eb6,Db6,0
603,6,0,0,Ab6,Ab6,B-7,0
604,6,0,0,Eb6,Eb6,Db6,0
605,6,0,0,Ab6,Ab6,B-7,0
606,6,0,0,Eb6,Eb6,Db6,0
607,6,0,0,Ab6,Ab6,B-7,0
608,6,0,0,Eb6,Eb6,Db6,0
609,6,0,0,Ab6,Ab6,B-7,0
610,6,0,0,Eb6,Eb6,Db6,0
611,6,0,0,Ab6,Ab6,B-7,0
612,6,0,0,Eb6,Eb6,Db6,0
613,6,0,0,Ab6,Ab6,B-7,0
614,6,0,0,Eb6,Eb6,Db6,0
615,6,0,0,Ab6,Ab6,C6,0
616,6,0,0,Eb6,Eb6,Db6,0
617,6,0,0,Ab6,Ab6,Ab6,0
618,6,0,0,Eb6,Eb6,Db6,0
619,6,0,0,Ab6,Ab6,F-maj7,0
620,6,0,0,Eb6,Eb6,Db6,0
621,6,0,0,Ab6,Ab6,Ab6,0
622,6,0,0,Eb6,Eb6,Db6,0
623,6,0,0,Ab6,Ab6,F-maj7,0
624,6,0,0,Eb6,Eb6,Db6,0
625,6,0,0,Ab6,Ab6,F-maj7,0
626,6,0,0,Eb6,Eb6,Db6,0
627,6,0,0,Ab6,Ab6,F-maj7,0
628,6,0,0,Eb6,Eb6,Db6,0
629,6,0,0,Ab6,Ab6,Ab6,0
630,6,0,0,Eb6,Eb6,Db6,0
631,6,0,0,Ab6,Ab6,Ab6,0
632,6,0,0,Eb6,Eb6,Db6,0
633,6,0,0,Ab6,Ab6,B-7,0
634,6,0,0,Eb6,Eb6,D7#5,0
635,6,0,0,Ab6,Ab6,Ab6,0
636,6,0,0,Eb6,Eb6,Db6,0
637,6,0,0,Ab6,Ab6,Ab6,0
638,6,0,0,Eb6,Eb6,Db6,0
639,6,0,0,Ab6,Ab6,B-7,0
640,6,0,0,Eb6,Eb6,D7#5,0
641,6,0,0,Ab6,Ab6,Ab6,0
642,6,0,0,Eb6,Eb6,D7#5,0
643,7,0,0,F-6,Cm7b5,Bb-6,0
644,7,0,0,Bb6,Bb6,Bb-6,0
645,7,0,0,Eb6,Ebm7b5,Eb-6,0
646,7,0,0,Eb6,Abm7b5,Abm7b5,0
647,7,0,0,Eb-6,Abm7b5,Abm7b5,0
648,7,0,0,F6,Ab6,Ab6,0
649,7,0,0,Bb6,Bb-6,Ab6,0
650,7,0,0,Eb6,Eb6,Eb6,0
651,7,0,0,Ab6,Abm7b5,Ab6,0
652,7,0,0,Db-7,Db6,D7#5,0
653,7,0,0,Bb-6,Gb-7,Bb6,0
654,7,0,0,Eb-6,Eb6,Eb6,0
655,7,0,0,Ab6,F6,Ab6,0
656,7,0,0,Dbm7b5,Db6,Dbm7b5,0
657,7,0,0,Bb-6,Gb-7,Bb-6,0
658,7,0,0,Eb6,Eb6,Eb6,0
659,7,0,0,Eb6,Abm7b5,Bb-6,0
660,7,0,0,Eb-6,Abm7b5,Ab6,0
661,7,0,0,F6,Ab6,Ab6,0
662,7,0,0,Bb6,Bb-6,Bb-6,0
663,7,0,0,Eb6,Eb6,Eb-6,0
664,7,0,0,Ab6,Abm7b5,Ab6,0
665,7,0,0,Db-7,Db6,D-6,0
666,7,0,0,G6,Bb6,Db6,0
667,7,0,0,Gbm7b5,C-6,C6,0
668,7,0,0,F#m7b5,F6,Abm7b5,0
669,7,0,0,Gb-,F6,Abm7b5,0
670,7,0,0,B-7,F6,B-7,0
671,7,0,0,Dbm7b5,Cm7b5,Bb6,0
672,7,0,0,B-7,Cm7b5,F6,0
673,7,0,0,F-6,Cm7b5,Bb6,0
674,7,0,0,Bb6,Bb6,Bb6,0
675,7,0,0,Eb-6,Ebm7b5,Eb-6,0
676,7,0,0,Ab6,Bb6,Ab6,0
677,7,0,0,Dbm7b5,G6,Eb,0
678,7,0,0,Bb-6,Gb-7,F6,0
679,7,0,0,Eb6,Eb6,Eb6,0
680,7,0,0,Eb6,Abm7b5,Ab6,0
681,7,0,0,Eb-6,Abm7b5,Eb6,0
682,7,0,0,F6,Ab6,Ab6,0
683,7,0,0,Bb6,Bb-6,Bb-6,0
684,7,0,0,Eb6,Ebm7b5,Eb-6,0
685,7,0,0,Ab6,Abm7b5,Ab6,0
686,7,0,0,Db-7,G6,Eb6,0
687,7,0,0,Eb-6,G6,Db6,0
688,7,0,0,Ab6,F6,Ab6,0
689,7,0,0,Gbm7b5,G6,Db-7,0
690,7,0,0,Gb-,F6,F-6,0
691,7,0,0,B-7,F6,B-7,0
692,7,0,0,Dbm7b5,Cm7b5,Bb6,0
693,7,0,0,B-7,Cm7b5,B-7,0
694,7,0,0,F-6,Cm7b5,Em7b5,0
695,7,0,0,Bb6,Bb6,Bb6,0
696,7,0,0,Eb-6,Ebm7b5,Eb6,0
697,7,0,0,Ab6,Ab6,Ab6,0
698,7,0,0,Dbm7b5,G6,Db-7,0
699,7,0,0,Bb-6,Cm7b5,Ab-6,0
700,7,0,0,Eb6,Eb6,Eb6,0
701,7,0,0,Eb6,Abm7b5,Bb-6,0
702,7,0,0,Eb-6,Abm7b5,A7#5,0
703,7,0,0,F6,Ab6,Ab6,0
704,7,0,0,Bb6,Bb-6,Bb-6,0
705,7,0,0,Eb6,Ebm7b5,Eb-6,0
706,7,0,0,Ab6,Abm7b5,Ab6,0
707,7,0,0,Eb-6,G6,Db-7,0
708,7,0,0,Ab6,F6,Ab6,0
709,7,0,0,Dbm7b5,G6,Db-7,0
710,8,0,0,Cm7b5,G6,F#dim7,0
711,8,0,0,E-,C-6,D-6,0
712,8,0,0,A6,A6,A6,0
713,8,0,0,D-6,Dm7b5,D-6,0
714,8,0,0,G6,G6,G6,0
715,8,0,0,Cm7b5,Cm7b5,Cm7b5,0
716,8,0,0,Cm7b5,A-6,A-6,0
717,8,0,0,E-,D-6,C-6,0
718,8,0,0,A6,A6,A6,0
719,8,0,0,D-6,D-6,D-6,0
720,8,0,0,G6,G6,G6,0
721,8,0,0,C6,Cm7b5,Cm7b5,0
722,8,0,0,F6,F6,F6,0
723,8,0,0,Bb6,E6,Bb6,0
724,8,0,0,Cm7b5,A-6,Cm7b5,0
725,8,0,0,E-,A-6,Bb-6,0
726,8,0,0,A6,A6,A6,0
727,8,0,0,D-6,D-6,E-,0
728,8,0,0,G6,G6,G6,0
729,8,0,0,Cm7b5,Cm7b5,Cm7b5,0
730,8,0,0,Cm7b5,A-6,C-6,0
731,8,0,0,E-,D-6,C-6,0
732,8,0,0,A6,A6,A6,0
733,8,0,0,D-6,D-6,D-6,0
734,8,0,0,G6,G6,G6,0
735,8,0,0,Cm7b5,Cm7b5,Cm7b5,0
736,8,0,0,Cm7b5,A-6,Eb7#5,0
737,8,0,0,E-,D-6,C-6,0
738,8,0,0,A6,A6,A6,0
739,8,0,0,D-6,D-6,D-6,0
740,8,0,0,G6,G6,G6,0
741,8,0,0,C6,Cm7b5,Cm7b5,0
742,8,0,0,F6,F6,F6,0
743,8,0,0,Bb6,E6,Bb6,0
744,8,0,0,Cm7b5,A-6,Cm7b5,0
745,8,0,0,E-,A-6,E-,0
746,8,0,0,A6,A6,A6,0
747,8,0,0,D-6,D-6,D-6,0
748,8,0,0,G6,G6,G6,0
749,8,0,0,Cm7b5,Cm7b5,Cm7b5,0
750,8,0,0,Cm7b5,A-6,A-6,0
751,8,0,0,E-,D-6,C-6,0
752,8,0,0,A6,A6,A6,0
753,8,0,0,D-6,D-6,D-6,0
754,8,0,0,G6,G6,G6,0
755,8,0,0,Cm7b5,Cm7b5,Cm7b5,0
756,8,0,0,Cm7b5,A-6,C-6,0
757,8,0,0,E-,D-6,C-6,0
758,8,0,0,A6,A6,A6,0
759,8,0,0,D-6,D-6,D-6,0
760,8,0,0,G6,G6,G6,0
761,8,0,0,C6,Cm7b5,Cm7b5,0
762,8,0,0,F6,F6,F6,0
763,8,0,0,Bb6,E6,A#7,0
764,8,0,0,Cm7b5,A-6,Cm7b5,0
765,8,0,0,E-,A-6,E-,0
766,8,0,0,A6,A6,A6,0
767,8,0,0,D-6,D-6,D-6,0
768,8,0,0,G6,G6,G6,0
769,8,0,0,Cm7b5,Cm7b5,Cm7b5,0
770,8,0,0,Cm7b5,A-6,C-6,0
771,9,0,0,E-,A-6,E-,0
772,9,0,0,A6,A6,A6,0
773,9,0,0,D#dim,D-6,D-6,0
774,9,0,0,G6,G6,D-6,0
775,9,0,0,Cm7b5,Cm7b5,Cm7b5,0
776,9,0,0,G6,A-6,E-,0
777,9,0,0,Cm7b5,Cm7b5,Cm7b5,0
778,9,0,0,E-,A-6,E-,0
779,9,0,0,A6,A6,A6,0
780,9,0,0,D-6,D-6,D-6,0
781,9,0,0,G6,G6,G6,0
782,9,0,0,C6,Cm7b5,C-maj7,0
783,9,0,0,F6,F6,C-6,0
784,9,0,0,Bb6,Bbm7b5,E-,0
785,9,0,0,Cm7b5,F6,Cm7b5,0
786,9,0,0,E-,G6,E-,0
787,9,0,0,A6,A6,A6,0
788,9,0,0,D-6,D-6,D-6,0
789,9,0,0,G6,G6,G6,0
790,9,0,0,Cm7b5,Cm7b5,Cm7b5,0
791,9,0,0,Cm7b5,A-6,E-,0
792,9,0,0,E-,E-,E-,0
793,9,0,0,A6,A6,A6,0
794,9,0,0,D#dim,D-6,D-6,0
795,9,0,0,G6,G6,D-6,0
796,9,0,0,Cm7b5,Cm7b5,Cm7b5,0
797,9,0,0,G6,A-6,A-6,0
798,9,0,0,Cm7b5,Cm7b5,Cm7b5,0
799,9,0,0,E-,A-6,A-6,0
800,9,0,0,A6,A6,A6,0
801,9,0,0,D-6,D-6,D-6,0
802,9,0,0,G6,G6,G6,0
803,9,0,0,C6,Cm7b5,Cm7b5,0
804,9,0,0,F6,F6,Fm7b5,0
805,9,0,0,Bb6,Bbm7b5,E-,0
806,9,0,0,Cm7b5,F6,Cm7b5,0
807,9,0,0,E-,G6,Eb-6,0
808,9,0,0,A6,A6,A6,0
809,9,0,0,D-6,D-6,D-6,0
810,9,0,0,G6,G6,G6,0
811,9,0,0,Cm7b5,Cm7b5,Cm7b5,0
812,10,0,0,Bb-6,G6,Eb6,0
813,10,0,0,Eb6,Eb6,Eb6,0
814,10,0,0,Fm7b5,Abm7b5,Abm7b5,0
815,10,0,0,Ab-6,G6,Abm7b5,0
816,10,0,0,Db6,Db6,G-6,0
817,10,0,0,G-6,Cm7b5,Gbm7b5,0
818,10,0,0,C6,C6,C6,0
819,10,0,0,A-6,Fm7b5,Fm7b5,0
820,10,0,0,D-6,D6,D6,0
821,10,0,0,G6,G6,G6,0
822,10,0,0,G-6,G-6,D-6,0
823,10,0,0,C6,C6,C6,0
824,10,0,0,B-7,Fm7b5,Fm7b5,0
825,10,0,0,Bbm7b5,Bb6,E-,0
826,10,0,0,Bb-6,A-6,Bb6,0
827,10,0,0,Eb6,Eb6,Eb6,0
828,10,0,0,Fm7b5,Abm7b5,Abm7b5,0
829,10,0,0,Ab-6,D-6,Abm7b5,0
830,10,0,0,Db6,G-6,G-6,0
831,10,0,0,G-6,Cm7b5,G-6,0
832,10,0,0,C6,C6,C6,0
833,10,0,0,Edim7,Fm7b5,Fm7b5,0
834,10,0,0,A6,A6,A6,0
835,10,0,0,D-6,D-6,D-6,0
836,10,0,0,G6,G6,G-6,0
837,10,0,0,G-6,G-6,C6,0
838,10,0,0,C6,C6,C6,0
839,10,0,0,F-maj7,Fm7b5,Fm7b5,0
840,10,0,0,C-6,D-6,C6,0
841,10,0,0,F6,F6,F6,0
842,10,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
843,10,0,0,Bb-6,G-6,Cm7b5,0
844,10,0,0,Eb6,Eb6,Eb6,0
845,10,0,0,Fm7b5,Abm7b5,Abm7b5,0
846,10,0,0,Ab-6,D-6,Abm7b5,0
847,10,0,0,Db6,G-6,G-6,0
848,10,0,0,G-6,G-6,G-6,0
849,10,0,0,C6,C6,C6,0
850,10,0,0,A-6,Fm7b5,Fm7b5,0
851,10,0,0,D-6,D6,D6,0
852,10,0,0,G6,G-6,G-6,0
853,10,0,0,G-6,G-6,C6,0
854,10,0,0,C6,C6,C6,0
855,10,0,0,B-7,Fm7b5,Fm7b5,0
856,10,0,0,Bbm7b5,Bb6,G-6,0
857,10,0,0,Bb-6,A-6,A-6,0
858,10,0,0,Eb6,Eb6,Eb6,0
859,10,0,0,Fm7b5,Abm7b5,Abm7b5,0
860,10,0,0,Ab-6,G-6,Abm7b5,0
861,10,0,0,Db6,G-6,G-6,0
862,10,0,0,G-6,G-6,G-6,0
863,10,0,0,C6,C6,C6,0
864,10,0,0,Edim7,Fm7b5,Fm7b5,0
865,10,0,0,A6,A6,A6,0
866,10,0,0,D-6,D-6,D-6,0
867,10,0,0,G6,G6,G-6,0
868,10,0,0,G-6,G-6,C6,0
869,10,0,0,C6,C6,C6,0
870,10,0,0,F-maj7,Fm7b5,Fm7b5,0
871,10,0,0,C-6,D-6,D-6,0
872,10,0,0,F6,F6,F6,0
873,10,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
874,10,0,0,Bb-6,G-6,Eb-6,0
875,10,0,0,Eb6,Eb6,Eb6,0
876,10,0,0,Fm7b5,Abm7b5,Abm7b5,0
877,10,0,0,Ab-6,D-6,Abm7b5,0
878,10,0,0,Db6,G-6,G-6,0
879,10,0,0,G-6,G-6,G-6,0
880,10,0,0,C6,C6,C6,0
881,10,0,0,A-6,Fm7b5,Fm7b5,0
882,10,0,0,D-6,D6,D6,0
883,10,0,0,G6,G-6,G-6,0
884,10,0,0,G-6,G-6,Cm7b5,0
885,10,0,0,C6,C6,C6,0
886,10,0,0,B-7,Fm7b5,Fm7b5,0
887,10,0,0,Bbm7b5,Bb6,G-6,0
888,10,0,0,Bb-6,A-6,Db6,0
889,10,0,0,Eb6,Eb6,Eb6,0
890,10,0,0,Fm7b5,Abm7b5,Abm7b5,0
891,10,0,0,Ab-6,G-6,Ab6,0
892,10,0,0,Db6,G-6,G-6,0
893,10,0,0,G-6,G-6,G-6,0
894,10,0,0,C6,C6,C6,0
895,10,0,0,Edim7,Fm7b5,Fm7b5,0
896,10,0,0,A6,A6,A6,0
897,10,0,0,D-6,D-6,D-6,0
898,10,0,0,G6,G6,G-6,0
899,10,0,0,G-6,G-6,G-6,0
900,10,0,0,C6,C6,C6,0
901,10,0,0,F-maj7,Fm7b5,Fm7b5,0
902,10,0,0,C-6,D-6,D-6,0
903,10,0,0,F6,F6,F6,0
904,10,0,0,Bbm7b5,Bbm7b5,Bb-7,0
905,11,0,0,G-6,Bb6,Esus47,0
906,11,0,0,C6,C6,C6,0
907,11,0,0,F-maj7,Fm7b5,F-maj7,0
908,11,0,0,D-6,F6,F6,0
909,11,0,0,G-6,G-6,G-6,0
910,11,0,0,C6,C6,C6,0
911,11,0,0,Fm7b5,Fm7b5,Fm7b5,0
912,11,0,0,G-6,G-6,G-6,0
913,11,0,0,C6,C6,C6,0
914,11,0,0,F-maj7,Fm7b5,Fm7b5,0
915,11,0,0,G-6,G-6,G-6,0
916,11,0,0,C6,C6,C6,0
917,11,0,0,A-6,Fm7b5,Fm7b5,0
918,11,0,0,D6,D6,D6,0
919,11,0,0,G-6,G-6,G-6,0
920,11,0,0,C6,C6,C6,0
921,11,0,0,Ab-7,Fm7b5,F-maj7,0
922,11,0,0,Bb-6,G-6,C6,0
923,11,0,0,Eb6,Eb6,Eb6,0
924,11,0,0,Abm7b5,Ab6,A7#5,0
925,11,0,0,G6,D-6,G-6,0
926,11,0,0,Cm7b5,G-6,C6,0
927,11,0,0,A-6,G-6,C-6,0
928,11,0,0,D6,D6,D6,0
929,11,0,0,G-6,G-6,G6,0
930,11,0,0,C6,C6,C6,0
931,11,0,0,F-maj7,Fm7b5,Fm7b5,0
932,11,0,0,D-6,G-6,D-6,0
933,11,0,0,G-6,G6,G6,0
934,11,0,0,C6,C6,C6,0
935,11,0,0,Fm7b5,Fm7b5,Fm7b5,0
936,11,0,0,G-6,G-6,Edim7,0
937,11,0,0,C6,C6,C6,0
938,11,0,0,F-maj7,Fm7b5,Fm7b5,0
939,11,0,0,G-6,G-6,G-6,0
940,11,0,0,C6,C6,C6,0
941,11,0,0,A-6,Fm7b5,Fm7b5,0
942,11,0,0,D6,D6,D6,0
943,11,0,0,G-6,G-6,G-6,0
944,11,0,0,C6,C6,C6,0
945,11,0,0,C-6,Fm7b5,Fm7b5,0
946,11,0,0,F6,F6,F6,0
947,11,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
948,11,0,0,Eb6,G-6,A-6,0
949,11,0,0,F-maj7,Ab6,Ab6,0
950,11,0,0,D-6,D-6,G-6,0
951,11,0,0,G-6,G6,G6,0
952,11,0,0,C6,C6,C6,0
953,11,0,0,F-maj7,Fm7b5,Fm7b5,0
954,11,0,0,G-6,G-6,G-6,0
955,11,0,0,C6,C6,C6,0
956,12,0,0,D-6,Bb6,Ddim7,0
957,12,0,0,G-6,G6,G6,0
958,12,0,0,C6,C6,C6,0
959,12,0,0,Fm7b5,Fm7b5,F-maj7,0
960,12,0,0,D-6,G-6,C6,0
961,12,0,0,G-6,G6,G6,0
962,12,0,0,C6,C6,C6,0
963,12,0,0,F-maj7,Fm7b5,F-maj7,0
964,12,0,0,G-6,G-6,G-6,0
965,12,0,0,C6,C6,C6,0
966,12,0,0,F-maj7,Fm7b5,A-6,0
967,12,0,0,D6,G-6,G-6,0
968,12,0,0,G-6,G-6,G-6,0
969,12,0,0,C6,C6,C6,0
970,12,0,0,Ab-7,Fm7b5,Fm7b5,0
971,12,0,0,F-6,G-6,G-6,0
972,12,0,0,Bb-6,Bb6,Bb6,0
973,12,0,0,Eb6,Eb6,Eb6,0
974,12,0,0,Abm7b5,A-6,D6,0
975,12,0,0,G6,Db6,G-6,0
976,12,0,0,Cm7b5,C6,C6,0
977,12,0,0,A-6,A-6,Gdim7,0
978,12,0,0,G-6,D6,D6,0
979,12,0,0,C6,C6,C6,0
980,12,0,0,F-maj7,Fm7b5,F-maj7,0
981,12,0,0,D-6,G-6,G-6,0
982,12,0,0,G-6,G6,G-6,0
983,12,0,0,C6,C6,C6,0
984,12,0,0,Fm7b5,Fm7b5,F-maj7,0
985,12,0,0,D-6,G-6,G-6,0
986,12,0,0,G-6,G6,G-6,0
987,12,0,0,C6,C6,C6,0
988,12,0,0,F-maj7,Fm7b5,F-maj7,0
989,12,0,0,D-6,G-6,G-6,0
990,12,0,0,G-6,G6,G-6,0
991,12,0,0,C6,C6,C6,0
992,12,0,0,F-maj7,Fm7b5,F-maj7,0
993,12,0,0,D6,G-6,G-6,0
994,12,0,0,G-6,G-6,G-6,0
995,12,0,0,C6,C6,C6,0
996,12,0,0,C-6,Fm7b5,F-maj7,0
997,12,0,0,F6,F6,F6,0
998,12,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
999,12,0,0,Bb-,G-6,G-6,0
1000,12,0,0,Eb6,Eb6,Eb6,0
1001,12,0,0,F-maj7,D6,Fm7b5,0
1002,12,0,0,Abdim,G-6,E-,0
1003,12,0,0,G-6,G-6,Eb6,0
1004,12,0,0,C6,C6,C6,0
1005,12,0,0,F-maj7,Fm7b5,F-maj7,0
1006,12,0,0,G-6,G-6,C6,0
1007,12,0,0,C6,C6,C6,0
1008,12,0,0,F-maj7,Fm7b5,A-6,0
1009,12,0,0,Abdim,G-6,G-6,0
1010,12,0,0,G-6,G-6,G-6,0
1011,12,0,0,C6,C6,C6,0
1012,12,0,0,F-maj7,Fm7b5,Fm7b5,0
1013,13,0,0,F6,C-6,D6,0
1014,13,0,0,E6,Bb6,C-6,0
1015,13,0,0,A-6,A-6,Fm7b5,0
1016,13,0,0,D6,D6,C-6,0
1017,13,0,0,Gm7b5,Gm7b5,Gm7b5,0
1018,13,0,0,F6,E6,Gm7b5,0
1019,13,0,0,E6,Bbm7b5,E-,0
1020,13,0,0,A-6,A-6,A-6,0
1021,13,0,0,D6,D6,D6,0
1022,13,0,0,Eb7#5,Gm7b5,Gm7b5,0
1023,13,0,0,E-,E6,E6,0
1024,13,0,0,D-6,A6,A6,0
1025,13,0,0,G6,G6,G6,0
1026,13,0,0,C6,Cm7b5,G-6,0
1027,13,0,0,B-7,F6,F6,0
1028,13,0,0,E6,Bb6,G6,0
1029,13,0,0,A6,A6,Am7b5,0
1030,13,0,0,A-6,D6,D6,0
1031,13,0,0,D6,D6,D6,0
1032,13,0,0,Gm7b5,Gm7b5,Gm7b5,0
1033,13,0,0,F6,Bb6,Gm7b5,0
1034,13,0,0,E6,A-6,E6,0
1035,13,0,0,A6,A-6,A-6,0
1036,13,0,0,D6,D6,D6,0
1037,13,0,0,Gm7b5,Gm7b5,G-6,0
1038,13,0,0,F6,E6,B-,0
1039,13,0,0,E6,A-6,Bbm7b5,0
1040,13,0,0,A-6,A-6,A-6,0
1041,13,0,0,D6,D6,C-6,0
1042,13,0,0,Eb7#5,Gm7b5,Gm7b5,0
1043,13,0,0,E-,E6,E6,0
1044,13,0,0,D-6,A6,A6,0
1045,13,0,0,G6,G6,Edim7,0
1046,13,0,0,C6,Cm7b5,C-maj7,0
1047,13,0,0,B-7,F6,F6,0
1048,13,0,0,E6,Bb6,G6,0
1049,13,0,0,A6,A-6,Am7b5,0
1050,13,0,0,A-6,D6,D6,0
1051,13,0,0,D6,D6,D6,0
1052,13,0,0,G-maj7,Gm7b5,G6,0
1053,13,0,0,C6,Bb6,A-6,0
1054,13,0,0,Db7#5,A-6,Fm7b5,0
1055,13,0,0,G-maj7,Bb6,C6,0
1056,13,0,0,G6,A-6,G-6,0
1057,13,0,0,Db6,Bsus47,C6,0
1058,13,0,0,Cm7b5,Bsus47,C6,0
1059,13,0,0,Bdim7,A-6,C-6,0
1060,13,0,0,E6,E6,E6,0
1061,13,0,0,A-6,A-6,G6,0
1062,13,0,0,Ab6,D6,D6,0
1063,13,0,0,G-6,Gm7b5,G6,0
1064,13,0,0,C6,C6,C6,0
1065,13,0,0,F6,A-6,F6,0
1066,13,0,0,E6,Bb6,Bbm7b5,0
1067,13,0,0,A-6,A-6,Am7b5,0
1068,13,0,0,Ab6,D6,D6,0
1069,13,0,0,G-6,Gm7b5,G6,0
1070,13,0,0,C6,C6,C6,0
1071,13,0,0,F6,A-6,Fm7b5,0
1072,13,0,0,E6,Bb6,Bbm7b5,0
1073,13,0,0,Eb6,A-6,Am7b5,0
1074,13,0,0,D6,A-6,D6,0
1075,13,0,0,F6,G6,G-6,0
1076,13,0,0,E6,Bb6,E6,0
1077,13,0,0,Eb6,A-6,Am7b5,0
1078,13,0,0,D6,D6,D6,0
1079,13,0,0,Gm7b5,G6,G-6,0
1080,13,0,0,F6,E6,G6,0
1081,13,0,0,E6,A-6,E6,0
1082,13,0,0,A-6,A-6,Am7b5,0
1083,13,0,0,D6,D6,D6,0
1084,13,0,0,Eb7#5,Gm7b5,G6,0
1085,13,0,0,E-,E6,E6,0
1086,13,0,0,D-6,A-6,A6,0
1087,13,0,0,G6,G6,G-6,0
1088,13,0,0,C6,Cm7b5,G-6,0
1089,13,0,0,B-7,F6,Fm7b5,0
1090,13,0,0,E6,Bb6,G6,0
1091,13,0,0,A6,A-6,Am7b5,0
1092,13,0,0,A-6,D6,D-6,0
1093,13,0,0,D6,D6,D6,0
1094,13,0,0,G-maj7,Gm7b5,G6,0
1095,13,0,0,F6,Bb6,E6,0
1096,13,0,0,E6,A-6,E6,0
1097,13,0,0,A6,A-6,A-6,0
1098,13,0,0,D6,D6,D6,0
1099,13,0,0,Gm7b5,Gm7b5,G-6,0
1100,13,0,0,F6,E6,G-6,0
1101,13,0,0,E6,A-6,E6,0
1102,14,0,0,Bb6,Eb6,Eb6,0
1103,14,0,0,E7#5,Eb6,Eb6,0
1104,14,0,0,Bb6,Bb6,C6,0
1105,14,0,0,E7#5,Eb6,Eb6,0
1106,14,0,0,C6,Bb6,C6,0
1107,14,0,0,C6,F6,F6,0
1108,14,0,0,F-6,F6,F6,0
1109,14,0,0,Ab-6,Bb6,Bb6,0
1110,14,0,0,E7#5,G-6,G6,0
1111,14,0,0,C6,Bb6,C6,0
1112,14,0,0,F-6,F-6,F6,0
1113,14,0,0,Bb6,Bb6,Bb6,0
1114,14,0,0,E7#5,Eb6,E7#5,0
1115,14,0,0,Bb6,C6,C6,0
1116,15,0,0,F-6,D6,E7#5,0
1117,15,0,0,Eb-maj7,Bb6,Bb6,0
1118,15,0,0,Gb7,F-6,C6,0
1119,15,0,0,F+,Db6,F-6,0
1120,15,0,0,F-6,Bb6,Gb-7,0
1121,15,0,0,F-,Bb6,Bb6,0
1122,15,0,0,Gb7,Bb6,Ddim7,0
1123,15,0,0,F+,F+,F-6,0
1124,15,0,0,F-6,Bb6,Gb-7,0
1125,15,0,0,F-,Bb6,Bb6,0
1126,15,0,0,Bb6,Bb6,C6,0
1127,15,0,0,E7#5,Ebm7b5,E7#5,0
1128,15,0,0,C-6,C6,Bb-6,0
1129,15,0,0,F-6,F6,Bb-6,0
1130,15,0,0,Bb6,Bb6,Bb6,0
1131,15,0,0,E7#5,Ebm7b5,Eb-6,0
1132,15,0,0,F-6,C-6,Eb-6,0
1133,15,0,0,Eb-maj7,Bb6,Bb6,0
1134,15,0,0,Gb7,F+,Bb-6,0
1135,15,0,0,F+,E7#5,Gb-7,0
1136,15,0,0,F-6,Bb6,Gb-7,0
1137,15,0,0,F-,Bb6,Bb6,0
1138,15,0,0,Gb7,Bb6,Bb6,0
1139,15,0,0,F+,F+,Gb-7,0
1140,15,0,0,F-6,Bb6,Bb6,0
1141,15,0,0,F-,Bb6,Bb6,0
1142,15,0,0,Bb6,Bb6,C6,0
1143,15,0,0,E7#5,Ebm7b5,E7#5,0
1144,15,0,0,Bbdim7,F+,C6,0
1145,15,0,0,E7#5,Eb6,Eb6,0
1146,15,0,0,D6,C-6,Bb-6,0
1147,16,0,0,F6,Bb6,Eb6,0
1148,16,0,0,F-6,Bb6,Bb6,0
1149,16,0,0,Bb6,Bb6,Bb6,0
1150,16,0,0,E7#5,Eb6,E7#5,0
1151,16,0,0,C6,A7#5,F-6,0
1152,16,0,0,A7#5,F6,F-6,0
1153,16,0,0,Eb6,Bb6,F-6,0
1154,16,0,0,A7#5,A7#5,Eb6,0
1155,16,0,0,F6,Db6,F-6,0
1156,16,0,0,Bb6,Bb6,F-6,0
1157,16,0,0,F+,E7#5,F-6,0
1158,16,0,0,Ebsus47,Bb6,F-7,0
1159,16,0,0,A7#5,F-6,F+,0
1160,16,0,0,Bb,D7#5,F+,0
1161,16,0,0,Eb6,Bb6,Eb6,0
1162,16,0,0,A7#5,A7#5,Ab-7,0
1163,16,0,0,C6,A7#5,F-6,0
1164,16,0,0,F6,F6,F-6,0
1165,16,0,0,Bb6,Bb6,Bb-6,0
1166,16,0,0,Eb6,Eb6,Ebm7b5,0
1167,16,0,0,A7#5,A7#5,Ab-7,0
1168,17,0,0,Bb6,G6,G6,0
1169,17,0,0,E7#5,Eb6,E7#5,0
1170,17,0,0,B7#5,Bb6,Bb6,0
1171,17,0,0,F6,G6,C-6,0
1172,17,0,0,C-,Bb6,Bb6,0
1173,17,0,0,D6,F6,F6,0
1174,17,0,0,G+,G6,G6,0
1175,17,0,0,Bb-,C6,C6,0
1176,17,0,0,Esus47,G-6,F7,0
1177,17,0,0,C6,B7#5,F6,0
1178,17,0,0,F6,F6,F6,0
